PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Room,Side
0340_01,1,True,0,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1,10,1
0341_01,0,True,1,5.0,False,0.0,0.0,0.0,0.0,0.0,False,6,57,0
0343_01,0,False,1,31.0,False,121.0,0.0,0.0,274.0,907.0,False,5,76,0
0345_01,2,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,False,4,21,1
0346_01,0,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6,59,0
0347_01,2,False,2,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,5,64,1
0348_01,2,False,2,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,3,12,0
0348_02,2,,2,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,8,Unknown,2
0350_01,0,True,1,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6,60,0
0352_01,2,False,2,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,5,78,0
0355_01,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
0356_01,1,True,0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,15,0
0357_01,0,False,2,41.0,False,,1198.0,0.0,124.0,572.0,False,5,65,1
0358_01,0,True,2,50.0,False,0.0,0.0,0.0,0.0,0.0,True,6,50,1
0358_02,0,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6,50,1
0359_01,0,False,1,26.0,False,148.0,0.0,453.0,0.0,88.0,False,5,66,1
0360_01,0,False,2,15.0,False,358.0,212.0,33.0,0.0,112.0,False,5,67,1
0361_01,0,False,0,33.0,False,0.0,36.0,0.0,280.0,417.0,True,5,68,1
0365_01,0,False,0,27.0,False,0.0,0.0,0.0,685.0,21.0,False,6,51,1
0368_01,2,False,2,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,5,82,0
0368_02,2,True,2,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5,82,0
0369_01,0,False,2,24.0,False,0.0,0.0,592.0,177.0,58.0,True,6,53,1
0370_01,0,False,2,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,5,83,0
0371_01,2,True,2,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5,84,0
0372_01,0,False,2,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,5,85,0
0373_01,0,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,False,6,62,0
0375_01,0,False,2,20.0,False,0.0,0.0,558.0,0.0,230.0,False,4,22,0
0376_01,0,False,2,22.0,False,116.0,0.0,786.0,6.0,0.0,True,6,54,1
0377_01,1,False,0,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,2,15,1
0378_01,1,False,0,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,1,11,1
0378_02,1,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,11,1
0378_03,1,False,2,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,1,11,1
0378_04,1,True,2,56.0,False,0.0,0.0,0.0,0.0,0.0,True,1,11,1
0378_05,1,True,2,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1,11,1
0378_06,1,False,2,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,1,11,1
0378_07,1,True,2,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,11,1
0379_01,0,False,2,31.0,False,198.0,0.0,591.0,0.0,164.0,True,6,63,0
0380_01,1,True,0,26.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
0381_01,1,True,0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,16,0
0381_02,1,True,0,38.0,False,0.0,0.0,,0.0,0.0,True,1,16,0
0382_01,3,False,3,23.0,False,348.0,0.0,0.0,4.0,368.0,False,6,64,0
0383_01,0,False,2,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,6,55,1
0383_02,0,True,1,34.0,False,0.0,0.0,0.0,0.0,0.0,False,6,55,1
0384_01,0,False,0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,56,1
0384_02,0,False,2,14.0,False,3.0,0.0,881.0,25.0,0.0,True,6,56,1
0385_01,0,False,2,23.0,False,13.0,747.0,0.0,0.0,128.0,False,6,65,0
0387_01,0,True,2,49.0,False,0.0,0.0,0.0,0.0,0.0,False,6,66,0
0388_01,0,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,False,6,57,1
0389_01,0,False,2,18.0,False,391.0,44.0,356.0,0.0,0.0,False,4,23,0
0391_01,1,False,1,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,2,9,0
0392_01,0,False,2,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,4,24,0
0395_01,1,False,0,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,1,17,0
0395_02,1,False,0,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,1,17,0
0396_01,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,59,1
0397_01,2,True,2,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5,69,1
0398_01,2,False,2,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,3,13,1
0401_01,2,False,2,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,3,14,1
0401_02,2,False,2,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,3,14,1
0402_01,3,True,0,32.0,True,0.0,0.0,0.0,0.0,0.0,True,3,15,1
0403_01,2,False,2,43.0,True,353.0,896.0,0.0,0.0,2.0,True,3,13,0
0405_01,0,False,0,17.0,False,177.0,,0.0,310.0,7.0,False,5,89,0
0407_01,0,False,2,23.0,False,,21.0,0.0,0.0,1699.0,False,6,69,0
0407_02,0,False,2,20.0,False,0.0,465.0,0.0,5.0,223.0,False,5,90,0
0407_03,0,True,2,39.0,False,0.0,0.0,0.0,0.0,0.0,False,6,69,0
0408_01,2,False,2,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,4,25,0
0409_01,2,False,2,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,5,71,1
0410_01,0,False,0,21.0,False,0.0,150.0,0.0,567.0,0.0,False,5,72,1
0411_01,0,False,2,16.0,False,691.0,0.0,101.0,140.0,0.0,False,5,91,0
0412_01,1,False,2,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,2,11,0
0413_01,0,False,2,18.0,False,0.0,157.0,0.0,352.0,60.0,False,5,92,0
0415_01,0,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,False,6,60,1
0417_01,1,True,0,68.0,False,0.0,0.0,0.0,0.0,0.0,True,1,18,0
0417_02,1,False,0,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,1,18,0
0417_03,1,True,2,59.0,False,0.0,0.0,0.0,0.0,0.0,True,1,18,0
0423_01,1,False,2,27.0,False,8.0,3584.0,0.0,13.0,57.0,True,1,19,0
0425_01,2,False,2,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,5,96,0
0425_02,2,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5,96,0
0425_03,2,True,2,31.0,False,0.0,0.0,0.0,0.0,0.0,True,5,96,0
0427_01,1,False,2,31.0,False,417.0,,7185.0,562.0,792.0,True,4,26,0
0428_01,1,False,2,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,2,16,1
0429_01,1,False,0,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,0,5,1
0429_02,1,True,0,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0,5,1
0430_01,0,False,2,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,5,75,1
0431_01,2,True,2,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5,97,0
0432_01,2,False,2,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,5,76,1
0433_01,1,,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,20,0
0433_02,1,False,2,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,1,20,0
0434_01,2,True,2,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5,77,1
0435_01,0,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6,62,1
0436_01,0,False,0,10.0,False,0.0,0.0,0.0,0.0,0.0,True,6,63,1
0436_02,0,False,1,56.0,False,46.0,11.0,0.0,622.0,0.0,False,6,63,1
0437_01,0,False,2,39.0,False,382.0,0.0,22.0,467.0,0.0,False,5,78,1
0437_02,0,False,1,40.0,False,7.0,0.0,840.0,26.0,0.0,False,5,78,1
0438_01,1,True,2,40.0,False,,0.0,0.0,0.0,0.0,True,1,13,1
0439_01,1,False,0,34.0,False,,5637.0,45.0,1936.0,56.0,False,2,13,0
0441_01,0,False,0,32.0,False,0.0,0.0,0.0,722.0,0.0,False,5,79,1
0442_01,0,False,2,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,5,98,0
0444_01,2,False,2,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,3,15,0
0444_02,3,False,2,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,5,99,0
0445_01,0,False,2,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,5,80,1
0445_02,3,False,2,26.0,False,0.0,0.0,0.0,77.0,715.0,False,4,25,1
0446_01,1,True,0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,21,0
0447_01,0,False,2,22.0,False,9.0,0.0,795.0,0.0,0.0,True,5,81,1
0448_01,0,False,2,24.0,False,757.0,0.0,0.0,32.0,0.0,False,4,27,0
0448_02,0,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6,71,0
0449_01,0,True,2,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6,64,1
0452_01,2,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4,26,1
0453_01,1,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,14,1
0453_02,1,True,0,34.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
0453_03,1,True,2,74.0,False,0.0,0.0,0.0,0.0,0.0,True,1,14,1
0454_01,1,,0,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,1,15,1
0454_02,1,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1,15,1
0454_03,1,True,2,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1,15,1
0456_01,0,False,2,55.0,False,210.0,185.0,188.0,59.0,73.0,False,5,83,1
0457_01,0,False,1,19.0,False,0.0,0.0,747.0,26.0,0.0,True,6,72,0
0457_02,0,True,2,6.0,False,0.0,0.0,0.0,0.0,0.0,False,6,72,0
0457_03,0,False,2,7.0,False,0.0,0.0,0.0,0.0,0.0,False,6,72,0
0458_01,1,True,0,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3,16,1
0459_01,0,False,2,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,5,84,1
0460_01,0,True,1,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6,65,1
0461_01,0,False,1,31.0,False,0.0,869.0,0.0,0.0,0.0,True,4,27,1
0461_02,0,False,2,22.0,False,0.0,70.0,182.0,612.0,20.0,True,5,85,1
0461_03,0,False,0,1.0,False,0.0,0.0,0.0,0.0,0.0,True,6,66,1
0462_01,0,True,3,50.0,False,0.0,0.0,0.0,0.0,0.0,False,6,67,1
0463_01,2,False,2,34.0,False,865.0,0.0,257.0,,35.0,False,5,100,0
0463_02,2,False,2,14.0,False,928.0,852.0,81.0,0.0,0.0,False,5,100,0
0465_01,0,False,2,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,4,28,0
0465_02,0,False,2,27.0,False,0.0,654.0,22.0,146.0,4.0,True,4,28,0
0466_01,0,False,2,36.0,False,0.0,0.0,863.0,1.0,1.0,False,5,101,0
0468_01,0,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,False,8,Unknown,2
0470_01,2,True,0,25.0,False,0.0,0.0,0.0,0.0,,True,5,86,1
0470_02,3,True,2,36.0,False,0.0,0.0,0.0,0.0,0.0,True,5,86,1
0471_01,1,False,2,16.0,False,0.0,45.0,2.0,5183.0,170.0,False,1,22,0
0471_02,1,False,0,30.0,False,0.0,7972.0,0.0,0.0,4.0,True,1,22,0
0472_01,0,False,1,37.0,False,0.0,10.0,544.0,9.0,299.0,False,5,87,1
0474_01,0,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6,69,1
0475_01,0,False,2,36.0,False,0.0,0.0,38.0,9.0,943.0,False,4,29,0
0476_01,2,False,1,27.0,False,,6.0,145.0,144.0,0.0,False,5,103,0
0476_02,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5,103,0
0476_03,2,True,2,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5,103,0
0477_01,0,False,2,22.0,False,0.0,5.0,0.0,1619.0,0.0,False,4,30,0
0480_01,0,False,2,27.0,False,,34.0,23.0,0.0,275.0,False,6,74,0
0481_01,0,True,2,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6,70,1
0482_01,0,False,2,27.0,False,0.0,118.0,0.0,5.0,665.0,False,4,28,1
0482_02,0,False,2,28.0,False,0.0,14.0,0.0,0.0,615.0,False,5,88,1
0485_01,1,False,0,21.0,False,0.0,33.0,0.0,3348.0,55.0,False,1,17,1
0487_01,1,,2,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False,2,19,1
0488_01,0,True,1,28.0,False,0.0,0.0,,0.0,0.0,False,6,76,0
0490_01,0,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6,71,1
0498_01,1,True,0,27.0,False,0.0,,0.0,0.0,0.0,True,8,Unknown,2
0498_02,1,True,0,46.0,False,0.0,0.0,0.0,,0.0,True,1,18,1
0499_01,2,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5,89,1
0499_02,2,False,2,21.0,False,0.0,0.0,0.0,0.0,0.0,False,4,29,1
0500_01,2,False,0,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,3,19,0
0501_01,1,False,2,42.0,False,0.0,929.0,967.0,,481.0,False,4,32,0
0502_01,2,False,2,22.0,False,10.0,0.0,817.0,471.0,0.0,False,8,Unknown,2
0503_01,2,False,2,10.0,False,0.0,0.0,0.0,0.0,0.0,True,5,90,1
0503_02,2,False,2,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,5,90,1
0503_03,2,False,2,42.0,False,1246.0,35.0,16.0,0.0,0.0,False,4,31,1
0504_01,1,True,0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,19,1
0504_02,1,True,0,54.0,False,0.0,0.0,0.0,0.0,0.0,True,1,19,1
0504_03,1,True,3,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,19,1
0504_04,1,False,2,64.0,False,0.0,1737.0,11.0,401.0,752.0,False,1,19,1
0504_05,1,True,0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,19,1
0504_06,3,True,0,53.0,False,0.0,0.0,0.0,0.0,0.0,True,1,19,1
0506_01,2,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5,91,1
0507_01,0,False,2,39.0,False,0.0,0.0,0.0,0.0,0.0,True,6,74,1
0510_01,1,False,2,59.0,False,0.0,16521.0,0.0,323.0,0.0,True,2,16,0
0512_01,1,False,0,32.0,False,0.0,5755.0,0.0,59.0,122.0,True,3,18,1
0512_02,1,True,2,55.0,False,0.0,0.0,0.0,0.0,0.0,True,3,18,1
0513_01,0,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6,78,0
0515_01,1,True,2,50.0,False,0.0,0.0,0.0,0.0,0.0,True,1,20,1
0516_01,1,False,0,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False,0,6,1
0517_01,0,False,2,27.0,False,1445.0,0.0,1.0,2.0,73.0,False,5,109,0
0518_01,3,True,2,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5,92,1
0519_01,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,77,1
0520_01,0,False,2,55.0,False,62.0,,0.0,0.0,,False,6,78,1
0521_01,0,False,2,23.0,False,39.0,263.0,0.0,0.0,,True,4,32,1
0522_01,0,False,2,42.0,False,0.0,0.0,750.0,0.0,156.0,False,4,33,0
0523_01,0,False,2,35.0,False,553.0,213.0,1733.0,0.0,6.0,True,4,33,1
0525_01,0,True,2,47.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
0527_01,2,False,0,27.0,False,1172.0,11.0,3.0,0.0,4.0,False,5,93,1
0527_02,2,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,5,93,1
0528_01,1,False,2,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,False,2,17,0
0529_01,0,True,1,26.0,False,0.0,0.0,0.0,0.0,0.0,False,6,81,0
0531_01,0,True,0,1.0,False,0.0,0.0,0.0,0.0,0.0,False,6,82,0
0531_02,0,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,82,0
0533_01,2,False,2,33.0,False,20.0,0.0,384.0,557.0,0.0,False,3,21,0
0534_01,1,False,2,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False,1,23,0
0534_02,1,False,2,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False,1,23,0
0537_01,0,False,2,22.0,False,0.0,5.0,0.0,320.0,352.0,False,6,83,0
0538_01,0,False,2,28.0,False,0.0,1073.0,0.0,0.0,5.0,True,5,110,0
0539_01,1,True,2,27.0,False,0.0,0.0,,0.0,0.0,True,2,18,0
0539_02,1,True,0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,2,18,0
0539_03,3,True,0,30.0,False,0.0,0.0,0.0,0.0,0.0,True,2,18,0
0539_04,1,True,2,49.0,False,0.0,0.0,0.0,0.0,0.0,True,2,18,0
0539_05,1,False,2,38.0,False,0.0,1793.0,479.0,9.0,4987.0,False,2,18,0
0540_01,2,True,2,31.0,False,0.0,0.0,0.0,0.0,0.0,True,5,95,1
0540_02,3,False,2,17.0,False,1471.0,0.0,0.0,45.0,16.0,False,5,95,1
0542_01,0,False,2,26.0,False,9.0,0.0,0.0,0.0,878.0,False,6,84,0
0545_01,0,False,2,23.0,False,59.0,0.0,0.0,681.0,0.0,False,5,111,0
0546_01,0,False,0,24.0,False,930.0,691.0,838.0,0.0,0.0,False,5,96,1
0547_01,0,False,2,23.0,False,0.0,15.0,831.0,16.0,3.0,False,5,97,1
0548_01,0,False,2,24.0,False,0.0,86.0,704.0,0.0,1.0,True,4,36,1
0549_01,2,False,1,32.0,False,666.0,0.0,0.0,252.0,1.0,True,3,19,1
0549_02,2,True,2,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5,98,1
0550_01,0,False,2,23.0,False,13.0,12.0,0.0,762.0,0.0,True,5,99,1
0551_01,0,False,2,42.0,False,126.0,0.0,266.0,445.0,12.0,False,6,80,1
0552_01,1,True,0,29.0,False,0.0,0.0,0.0,0.0,0.0,True,2,21,1
0553_01,1,True,2,40.0,False,0.0,0.0,0.0,0.0,0.0,True,2,19,0
0553_02,1,False,2,37.0,False,0.0,6506.0,0.0,764.0,0.0,True,2,19,0
0555_01,1,True,0,61.0,False,0.0,0.0,0.0,0.0,0.0,True,2,20,0
0555_02,1,False,2,33.0,False,0.0,165.0,1.0,2525.0,0.0,False,2,20,0
0556_01,0,False,2,19.0,False,0.0,1428.0,0.0,1.0,19.0,True,5,100,1
0559_01,0,False,1,21.0,False,0.0,12.0,580.0,0.0,79.0,False,5,102,1
0560_01,0,False,2,4.0,False,0.0,0.0,0.0,0.0,0.0,False,6,81,1
0560_02,0,False,1,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,81,1
0560_03,3,False,2,44.0,False,1440.0,293.0,74.0,32.0,0.0,True,5,103,1
0561_01,0,False,2,22.0,False,0.0,0.0,332.0,442.0,0.0,False,6,82,1
0563_01,2,False,0,33.0,False,840.0,642.0,402.0,21.0,0.0,False,5,114,0
0564_01,1,True,0,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,24,0
0564_02,1,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,24,0
0564_03,1,False,3,28.0,False,0.0,410.0,2.0,1354.0,3695.0,False,1,24,0
0565_01,2,False,2,31.0,False,697.0,0.0,612.0,0.0,0.0,False,5,115,0
0566_01,2,True,2,13.0,False,0.0,0.0,0.0,0.0,0.0,True,4,37,1
0567_01,0,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6,83,1
0568_01,1,,2,33.0,False,1908.0,33.0,0.0,1.0,4.0,False,3,20,1
0568_02,1,True,0,27.0,False,0.0,0.0,0.0,0.0,,True,3,20,1
0569_01,0,False,2,23.0,False,0.0,334.0,310.0,0.0,0.0,True,5,116,0
0570_01,1,False,2,36.0,True,530.0,5085.0,1.0,146.0,872.0,True,2,22,1
0571_01,1,True,0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,2,21,0
0571_02,1,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,False,2,21,0
0571_03,1,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,2,21,0
0571_04,1,True,3,30.0,False,0.0,0.0,0.0,0.0,,True,2,21,0
0571_05,1,True,0,16.0,False,0.0,0.0,0.0,0.0,0.0,True,2,21,0
0571_06,1,False,2,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,False,2,21,0
0571_07,1,True,2,55.0,False,0.0,0.0,0.0,0.0,0.0,True,2,21,0
0572_01,0,False,2,19.0,False,1911.0,0.0,21.0,854.0,0.0,False,5,105,1
0573_01,0,False,2,27.0,False,14.0,809.0,25.0,54.0,,False,5,117,0
0575_01,1,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,4,34,0
0576_01,0,False,3,21.0,False,0.0,,625.0,110.0,0.0,False,5,107,1
0577_01,0,False,2,65.0,False,0.0,0.0,521.0,105.0,0.0,False,6,86,0
0579_01,0,False,2,55.0,False,53.0,790.0,37.0,0.0,0.0,True,5,108,1
0579_02,0,False,2,50.0,False,,233.0,0.0,0.0,0.0,False,6,85,1
0580_01,0,True,2,49.0,False,0.0,0.0,0.0,0.0,0.0,True,6,87,0
0581_01,0,False,2,22.0,False,0.0,0.0,601.0,183.0,4.0,False,4,38,1
0582_01,2,True,2,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5,118,0
0583_01,2,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5,109,1
0583_02,2,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,109,1
0583_03,2,True,2,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5,109,1
0585_01,2,True,2,48.0,False,0.0,0.0,0.0,0.0,0.0,True,5,120,0
0585_02,2,True,2,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5,120,0
0585_03,2,False,2,23.0,False,2648.0,0.0,1092.0,0.0,0.0,False,3,22,0
0586_01,1,True,2,53.0,False,0.0,0.0,0.0,0.0,0.0,True,3,23,0
0587_01,2,False,2,18.0,False,5.0,25.0,616.0,0.0,1042.0,False,5,121,0
0588_01,0,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,False,6,89,0
0589_01,0,False,2,23.0,False,234.0,1.0,551.0,0.0,1.0,False,4,35,0
0590_01,0,False,2,48.0,False,801.0,2.0,0.0,1.0,973.0,False,6,90,0
0591_01,0,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,False,6,86,1
0593_01,2,False,2,27.0,False,43.0,152.0,182.0,1.0,2005.0,False,3,24,0
0594_01,0,False,0,9.0,False,0.0,0.0,0.0,0.0,0.0,False,6,87,1
0594_02,3,False,2,24.0,False,,4.0,0.0,670.0,113.0,False,4,39,1
0596_01,2,False,2,46.0,False,21.0,0.0,2155.0,422.0,,True,5,123,0
0597_01,0,True,3,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,91,0
0597_02,0,True,2,21.0,False,0.0,0.0,0.0,0.0,0.0,False,6,91,0
0598_01,0,True,2,19.0,False,0.0,0.0,,0.0,,False,6,89,1
0599_01,2,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,124,0
0599_02,2,False,2,4.0,False,0.0,,0.0,0.0,0.0,True,5,124,0
0599_03,2,False,2,26.0,False,1252.0,0.0,46.0,124.0,6.0,False,5,124,0
0599_04,2,True,2,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5,124,0
0600_01,1,False,2,24.0,False,0.0,3385.0,826.0,9.0,793.0,True,2,23,1
0602_01,2,True,2,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5,125,0
0602_02,2,False,2,25.0,False,0.0,0.0,0.0,0.0,0.0,False,4,36,0
0602_03,2,True,2,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5,125,0
0603_01,0,False,2,21.0,False,0.0,0.0,12.0,0.0,747.0,False,5,126,0
0607_01,1,False,2,37.0,False,27.0,654.0,10.0,881.0,9568.0,False,2,22,0
0607_02,1,False,0,44.0,False,434.0,3113.0,19.0,,892.0,False,2,22,0
0607_03,1,False,2,43.0,False,4.0,1111.0,118.0,1852.0,,False,2,22,0
0608_01,0,False,2,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6,94,0
0609_01,2,False,2,33.0,False,149.0,0.0,,0.0,109.0,False,5,128,0
0610_01,0,False,2,24.0,False,0.0,,229.0,502.0,5.0,False,5,129,0
0611_01,0,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6,90,1
0612_01,1,True,2,27.0,True,0.0,0.0,0.0,0.0,0.0,True,1,25,0
0614_01,0,False,2,34.0,False,0.0,0.0,0.0,,0.0,True,6,91,1
0615_01,0,True,2,58.0,False,0.0,0.0,0.0,0.0,0.0,False,6,92,1
0615_02,0,False,2,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6,92,1
0615_03,0,True,0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6,92,1
0618_01,0,False,0,21.0,False,0.0,0.0,908.0,49.0,0.0,True,6,95,0
0618_02,0,False,1,21.0,False,1.0,368.0,0.0,0.0,388.0,False,5,131,0
0619_01,1,True,2,39.0,False,0.0,0.0,0.0,0.0,0.0,True,2,24,1
0619_02,1,True,0,43.0,False,0.0,0.0,0.0,0.0,0.0,True,2,24,1
0623_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,93,1
0628_01,0,False,2,44.0,False,103.0,0.0,18.0,1197.0,1.0,True,5,133,0
0629_01,0,False,2,38.0,False,0.0,0.0,0.0,1018.0,0.0,False,6,96,0
0630_01,2,True,2,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5,112,1
0631_01,2,True,2,55.0,False,0.0,0.0,0.0,0.0,0.0,True,5,113,1
0633_01,2,False,1,31.0,True,629.0,0.0,0.0,150.0,0.0,False,3,25,0
0634_01,0,False,2,39.0,False,0.0,1496.0,0.0,140.0,383.0,False,5,135,0
0635_01,0,False,2,35.0,False,0.0,1778.0,0.0,0.0,0.0,True,6,94,1
0635_02,0,False,2,37.0,False,614.0,0.0,50.0,11.0,319.0,False,4,43,1
0636_01,0,False,0,13.0,False,0.0,7.0,0.0,339.0,359.0,False,5,136,0
0636_02,0,False,2,21.0,False,0.0,0.0,7.0,675.0,0.0,False,5,136,0
0637_01,2,False,2,20.0,False,0.0,0.0,0.0,0.0,0.0,False,4,44,1
0638_01,1,True,0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,28,0
0639_01,0,False,2,63.0,False,0.0,123.0,956.0,25.0,,True,5,137,0
0641_01,0,False,2,36.0,False,2.0,0.0,0.0,1958.0,19.0,False,5,114,1
0642_01,1,False,0,29.0,False,0.0,3344.0,0.0,118.0,972.0,True,2,25,1
0642_02,1,False,0,36.0,False,0.0,4967.0,82.0,1517.0,575.0,True,2,25,1
